REA_Identi,LOTLOTE_ID,TIPO_LOTE,CHIP_RAW,CHIP_FORMATO,CHIP_VALIDADO,CHIP_ASIGNADO,CHIP_USO,CASO_CHIP,CHIP_ALERTA,PCT_GEO,MEJORA,MOTIVO_MEJORA,MATRICULA_INMO,DIRECCION_CATASTRAL,VALOR_TERRENO,VALOR_CONSTRUCCION,VALOR_AVALUO_TOTAL,ESTADO_DEPURADO,LAT_WGS84,LON_WGS84,GMAPS_URL
2011-5-13051,2597032003,Univoco,AAA0145UDFZ,AAA0145UDFZ,AAA0145UDFZ,,AAA0145UDFZ,CASO8_DESPLAZAMIENTO_GEOMETRICO,CASO8_DESPLAZAMIENTO_GEOMETRICO,0.0,Sí,Propietario poseedor,050S00000000,CL 61 SUR 2C 62 ESTE,770000.0,755931.49,109867067.28,Reasentamiento Terminado,4.536147,-74.10902,"https://www.google.com/maps?q=4.536147,-74.10902"
2011-5-13026,2597033026,Univoco,AAA0145UFKC,AAA0145UFKC,AAA0145UFKC,,AAA0145UFKC,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40246287,CL 59 SUR 2C 63 ESTE,34555.69,0.0,2488009.68,Reasentamiento Terminado,4.536545,-74.108983,"https://www.google.com/maps?q=4.536545,-74.108983"
2011-5-13042,2597033006,Univoco,AAA0145UEPP,AAA0145UEPP,AAA0145UEPP,,AAA0145UEPP,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40186237,CL 60 SUR 2C 58 ESTE,129500.0,0.0,9324000.0,Reasentamiento Terminado,4.536464,-74.109071,"https://www.google.com/maps?q=4.536464,-74.109071"
2011-5-13082,2597033026,Univoco,AAA0145UFKC,AAA0145UFKC,AAA0145UFKC,,AAA0145UFKC,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40246287,CL 59 SUR 2C 63 ESTE,34555.69,0.0,2488009.68,En Proceso,4.536545,-74.108983,"https://www.google.com/maps?q=4.536545,-74.108983"
2011-5-13064,2597033021,Univoco,AAA0145UFDE,AAA0145UFDE,AAA0145UFDE,,AAA0145UFDE,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 59 SUR 2C 33 ESTE,33234.34,0.0,2372931.876,Cierre Administrativo Sin Reasentamiento,4.536644,-74.109235,"https://www.google.com/maps?q=4.536644,-74.109235"
2011-5-13085,2597033007,Univoco,AAA0145UERU,AAA0145UERU,AAA0145UERU,,AAA0145UERU,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40519101,CL 60 SUR 2C 52 ESTE,129500.0,0.0,9324000.0,En Proceso,4.536484,-74.109122,"https://www.google.com/maps?q=4.536484,-74.109122"
1997-5-1038,2597031028,Univoco,NO REGISTRA,,,AAA0265AYBS,AAA0265AYBS,CASO9_SIN_CHIP_GEO_98,,98.4,No,,050S40136475,CL 61 SUR 2C 73 ESTE,149773.81,0.0,10783714.32,Adquisicion predial por IDIGER,4.53599,-74.109082,"https://www.google.com/maps?q=4.53599,-74.109082"
2011-5-13050,2597032028,Univoco,AAA0145UEHY,AAA0145UEHY,AAA0145UEHY,,AAA0145UEHY,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40252529,CL 60 SUR 2C 75 ESTE,61582.77,0.0,4433959.44,Reasentamiento Terminado,4.536248,-74.10898,"https://www.google.com/maps?q=4.536248,-74.10898"
2011-5-13054,2597048003,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.9,,,,,,,,Reasentamiento Terminado,4.536528,-74.109738,"https://www.google.com/maps?q=4.536528,-74.109738"
2011-5-13029,2597034002,Univoco,AAA0186YTUZ,AAA0186YTUZ,AAA0186YTUZ,,AAA0186YTUZ,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40208294,CL 60 SUR 2F 12 ESTE,50494.93,0.0,3635634.96,Reasentamiento Terminado,4.536316,-74.108685,"https://www.google.com/maps?q=4.536316,-74.108685"
2011-5-13086,2597032031,Lote sin chips en DBF,NO REGISTRA,,,,,CASO11_SIN_CORRESPONDENCIA,CASO11_SIN_CORRESPONDENCIA,,,,,,,,,En Proceso,4.536225,-74.108931,"https://www.google.com/maps?q=4.536225,-74.108931"
2011-5-13024,2597033028,Univoco,AAA0145UFHK,AAA0145UFHK,AAA0145UFHK,,AAA0145UFHK,CASO8_DESPLAZAMIENTO_GEOMETRICO,CASO8_DESPLAZAMIENTO_GEOMETRICO,0.0,Sí,Propietario poseedor,050S00000000,CL 59 SUR 2C 51 ESTE,30300.0,0.0,2163420.0,Reasentamiento Terminado,4.536506,-74.108882,"https://www.google.com/maps?q=4.536506,-74.108882"
2011-5-13036,2597033030,Univoco,AAA0145UFOM,AAA0145UFOM,AAA0145UFOM,,AAA0145UFOM,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40136483,CL 59 SUR 2C 87 ESTE,35802.71,0.0,2577795.12,Reasentamiento Terminado,4.536467,-74.108781,"https://www.google.com/maps?q=4.536467,-74.108781"
2011-5-13035,2597033031,Univoco,AAA0159ZCPP,AAA0159ZCPP,AAA0159ZCPP,,AAA0159ZCPP,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40358942,CL 60 SUR 2C 64 ESTE,157600.0,0.0,11347200.0,Reasentamiento Terminado,4.536445,-74.109022,"https://www.google.com/maps?q=4.536445,-74.109022"
2011-5-13296,2602001031,Multiple_no_identificable,NO REGISTRA,,,,,CHIP_NO_IDENTIFICABLE,,,,,,,,,,Reasentamiento Terminado,4.530441,-74.107524,"https://www.google.com/maps?q=4.530441,-74.107524"
2005-18-7090,2601098001,Multiple_no_identificable,AAA0172ERNX,AAA0172ERNX,AAA0172ERNX,,AAA0172ERNX,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.543387,-74.103195,"https://www.google.com/maps?q=4.543387,-74.103195"
2005-18-6026,2601038007,Lote sin chips en DBF,AAA0172EYTO,AAA0172EYTO,AAA0172EYTO,,AAA0172EYTO,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.541678,-74.102155,"https://www.google.com/maps?q=4.541678,-74.102155"
2005-18-6161,2601008021,Univoco,AAA0172ENNX,AAA0172ENNX,AAA0172ENNX,,AAA0172ENNX,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,KR 3D BIS  ESTE 48Q 65 SUR,137300.0,0.0,10572100.0,Reasentamiento Terminado,4.541531,-74.102911,"https://www.google.com/maps?q=4.541531,-74.102911"
2005-18-5982,2601005021,Univoco,AAA0172EKZM,AAA0172EKZM,AAA0172EKZM,,AAA0172EKZM,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,KR 3H ESTE 56 45 SUR,137300.0,0.0,8361570.0,Reasentamiento Terminado,4.541029,-74.102437,"https://www.google.com/maps?q=4.541029,-74.102437"
2005-18-6266,2601009007,Univoco,AAA0172ENXS,AAA0172ENXS,AAA0172ENXS,,AAA0172ENXS,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,KR 3C ESTE 48Q 16 SUR,137300.0,0.0,5492000.0,Reasentamiento Terminado,4.542013,-74.102766,"https://www.google.com/maps?q=4.542013,-74.102766"
2005-18-6232,2601026003,Univoco,AAA0172ESJH,AAA0172ESJH,AAA0172ESJH,,AAA0172ESJH,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,KR 2D ESTE 48P 88 SUR,148100.0,0.0,12988370.0,Reasentamiento Terminado,4.543147,-74.102979,"https://www.google.com/maps?q=4.543147,-74.102979"
2005-18-5937,2601026009,Univoco,AAA0181LHBR,AAA0181LHBR,AAA0181LHBR,,AAA0181LHBR,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.543085,-74.102827,"https://www.google.com/maps?q=4.543085,-74.102827"
2005-18-6304,2601030002,Univoco,AAA0172ETZE,AAA0172ETZE,AAA0172ETZE,,AAA0172ETZE,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 48Q SUR 3B 30 ESTE,148100.0,88771.87,22222557.665,Reasentamiento Terminado,4.542402,-74.102565,"https://www.google.com/maps?q=4.542402,-74.102565"
2005-18-6230,2601026005,Lote sin chips en DBF,AAA0172ESLW,AAA0172ESLW,AAA0172ESLW,,AAA0172ESLW,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.543191,-74.102874,"https://www.google.com/maps?q=4.543191,-74.102874"
2005-18-6041,2601030013,Lote sin chips en DBF,AAA0172EUMS,AAA0172EUMS,AAA0172EUMS,,AAA0172EUMS,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.542742,-74.102602,"https://www.google.com/maps?q=4.542742,-74.102602"
2005-18-7166,2601098011,Univoco,NO REGISTRA,,,AAA0239XRTO,AAA0239XRTO,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40520879,CL 48Q SUR 1C 01 ESTE,13400.0,0.0,1001833580.0,Reasentamiento Terminado,4.54405,-74.103038,"https://www.google.com/maps?q=4.54405,-74.103038"
2005-18-7073,2637001001,Multiple_no_identificable,AAA0172FDMS,AAA0172FDMS,AAA0172FDMS,,AAA0172FDMS,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.539951,-74.101518,"https://www.google.com/maps?q=4.539951,-74.101518"
2005-18-7402,2637001001,Multiple_no_identificable,NO REGISTRA,,,,,CHIP_NO_IDENTIFICABLE,,,,,,,,,,Reasentamiento Terminado,4.538463,-74.102431,"https://www.google.com/maps?q=4.538463,-74.102431"
2005-18-6494,2637001001,Multiple_no_identificable,AAA0172OKKL,AAA0172OKKL,AAA0172OKKL,,AAA0172OKKL,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.538303,-74.10239,"https://www.google.com/maps?q=4.538303,-74.10239"
2005-18-7335,2637001001,Multiple_no_identificable,NO REGISTRA,,,,,CHIP_NO_IDENTIFICABLE,,,,,,,,,,Reasentamiento Terminado,4.532622,-74.097176,"https://www.google.com/maps?q=4.532622,-74.097176"
2011-5-13034,2597033023,Univoco,AAA0145UFFZ,AAA0145UFFZ,AAA0145UFFZ,,AAA0145UFFZ,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40174324,CL 59 SUR 2C 45 ESTE,33087.69,0.0,2382313.68,Reasentamiento Terminado,4.536605,-74.109134,"https://www.google.com/maps?q=4.536605,-74.109134"
2011-5-13041,2597032029,Lote sin chips en DBF,AAA0145UEJH,AAA0145UEJH,AAA0145UEJH,,AAA0145UEJH,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.536208,-74.10888,"https://www.google.com/maps?q=4.536208,-74.10888"
2011-5-13048,2597032002,Univoco,NO REGISTRA,,,AAA0145UDEP,AAA0145UDEP,CASO9_SIN_CHIP_GEO_98,,99.7,No,,050S40233356,CL 61 SUR 2C 80 ESTE,30300.0,0.0,2181600.0,En Proceso,4.536127,-74.10897,"https://www.google.com/maps?q=4.536127,-74.10897"
2011-5-13049,2597048001,Univoco,AAA0145UKSK,AAA0145UKSK,AAA0145UKSK,,AAA0145UKSK,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40136508,KR 2C ESTE 60 21 SUR,183084.24,0.0,13182065.28,Reasentamiento Terminado,4.536427,-74.109777,"https://www.google.com/maps?q=4.536427,-74.109777"
2011-5-13023,2597033022,Lote sin chips en DBF,AAA0145UFEP,AAA0145UFEP,AAA0145UFEP,,AAA0145UFEP,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.536624,-74.109185,"https://www.google.com/maps?q=4.536624,-74.109185"
2011-5-13022,2597033021,Univoco,AAA0145UFDE,AAA0145UFDE,AAA0145UFDE,,AAA0145UFDE,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 59 SUR 2C 33 ESTE,33234.34,0.0,2372931.876,Reasentamiento Terminado,4.536644,-74.109235,"https://www.google.com/maps?q=4.536644,-74.109235"
2014-5-14700,2597033012,Univoco,AAA0145UELW,AAA0145UELW,AAA0145UELW,,AAA0145UELW,CASO8_DESPLAZAMIENTO_GEOMETRICO,CASO8_DESPLAZAMIENTO_GEOMETRICO,0.0,No,,050S40136491,CL 60 SUR 2C 82 ESTE,157600.0,0.0,11347200.0,Reasentamiento Terminado,4.536581,-74.109372,"https://www.google.com/maps?q=4.536581,-74.109372"
2011-5-13038,2597033029,Univoco,AAA0145UFNX,AAA0145UFNX,AAA0145UFNX,,AAA0145UFNX,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40165914,CL 59 SUR 2C 81 ESTE,33132.41,0.0,2385533.52,Reasentamiento Terminado,4.536487,-74.108832,"https://www.google.com/maps?q=4.536487,-74.108832"
2011-5-13065,2597033027,Univoco,AAA0145UFJZ,AAA0145UFJZ,AAA0145UFJZ,,AAA0145UFJZ,CASO8_DESPLAZAMIENTO_GEOMETRICO,CASO8_DESPLAZAMIENTO_GEOMETRICO,0.0,No,,050S40161987,CL 59 SUR 2C 57 ESTE,33181.7,0.0,2389082.4,Reasentamiento Terminado,4.536526,-74.108933,"https://www.google.com/maps?q=4.536526,-74.108933"
2011-5-13032,2597033017,Univoco,AAA0145UFCN,AAA0145UFCN,AAA0145UFCN,,AAA0145UFCN,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,KR 2C ESTE 59 04 SUR,200199.21,665103.42,117618440.208,Cierre Administrativo Sin Reasentamiento,4.536757,-74.109451,"https://www.google.com/maps?q=4.536757,-74.109451"
2011-5-13063,2597032029,Lote sin chips en DBF,AAA0145UEJH,AAA0145UEJH,AAA0145UEJH,,AAA0145UEJH,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.536205,-74.108881,"https://www.google.com/maps?q=4.536205,-74.108881"
1997-5-2047,2597005012,Univoco,AAA0130ZCTD,AAA0130ZCTD,AAA0130ZCTD,,AAA0130ZCTD,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,No,,050N01194174,CL 134 107B 59,3200000.0,573801.69,348384729.983,Adquisicion predial por IDIGER,4.536467,-74.113826,"https://www.google.com/maps?q=4.536467,-74.113826"
2015-Q01-04232,2597005002,Univoco,AAA0145TFHY,AAA0145TFHY,AAA0145TFHY,,AAA0145TFHY,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40073682,DG 63 SUR 2C 14,152844.98,405114.07,43222048.465,En Proceso,4.536455,-74.113328,"https://www.google.com/maps?q=4.536455,-74.113328"
2013-Q01-00565,2597008012,Univoco,AAA0145TLUZ,AAA0145TLUZ,AAA0145TLUZ,,AAA0145TLUZ,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,No,,050S40073544,DG 62 SUR 3 54,148100.0,631453.55,58555376.0,Reasentamiento Terminado,4.536478,-74.114858,"https://www.google.com/maps?q=4.536478,-74.114858"
2002-5-2944,2597010005,Univoco,AAA0145TPCX,AAA0145TPCX,AAA0145TPCX,,AAA0145TPCX,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40073373,DG 61 SUR 3B 95,148100.0,0.0,12440400.0,Reasentamiento Terminado,4.536347,-74.116404,"https://www.google.com/maps?q=4.536347,-74.116404"
2012-5-14513,2597010012,Univoco,AAA0145TPLW,AAA0145TPLW,AAA0145TPLW,,AAA0145TPLW,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40207706,DG 61 SUR 3B 63,148100.0,634105.47,69971084.609,En Proceso,4.53642,-74.116033,"https://www.google.com/maps?q=4.53642,-74.116033"
2012-5-14514,2597010013,Univoco,AAA0145TPMS,AAA0145TPMS,AAA0145TPMS,,AAA0145TPMS,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40073365,DG 61 SUR 3B 59,148100.0,447957.71,74855540.187,En Proceso,4.536428,-74.115979,"https://www.google.com/maps?q=4.536428,-74.115979"
2013-Q01-00726,2597005004,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.4,,,,,,,,En Proceso,4.536436,-74.113434,"https://www.google.com/maps?q=4.536436,-74.113434"
2015-Q01-04235,2597005006,Univoco,AAA0145TFMS,AAA0145TFMS,AAA0145TFMS,,AAA0145TFMS,CASO2_EXACTO_GEO_OK,,100.0,Sí,CODIGO_TRA contiene MJ; Area terreno cero; Propietario poseedor,050S00000000,DG 63 SUR 2C 38 MJ,148100.0,359001.01,8077522.725,En Proceso,4.536433,-74.113572,"https://www.google.com/maps?q=4.536433,-74.113572"
2015-Q01-04262,2597008011,Univoco,AAA0145TLUZ,AAA0145TLUZ,AAA0145TLUZ,,AAA0145TLUZ,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40073544,DG 62 SUR 3 54,148100.0,631453.55,58555376.0,En Proceso,4.536487,-74.114804,"https://www.google.com/maps?q=4.536487,-74.114804"
2015-Q01-04250,2597010023,Univoco,AAA0145TPYX,AAA0145TPYX,AAA0145TPYX,,AAA0145TPYX,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40073355,TV 3B 61 11 SUR,148100.0,502730.25,63515165.485,En Proceso,4.536466,-74.115461,"https://www.google.com/maps?q=4.536466,-74.115461"
2002-5-2952,2597010024,Univoco,AAA159MCZE,AAA0159MCZE,AAA0159MCZE,,AAA0159MCZE,CASO2_EXACTO_GEO_OK,,100.0,Sí,CODIGO_TRA contiene MJ; Area terreno cero; Propietario poseedor,050S00000000,DG 62 SUR 3B 14 MJ,148100.0,504810.06,25997718.09,Reasentamiento Terminado,4.536373,-74.115507,"https://www.google.com/maps?q=4.536373,-74.115507"
1997-5-755,2597002002,Univoco,NO REGISTRA,,,AAA0153DYLW,AAA0153DYLW,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40072235,KR 2C 62 39 SUR,48223.09,0.0,1277416633.87,Adquisicion predial por IDIGER,4.536309,-74.114962,"https://www.google.com/maps?q=4.536309,-74.114962"
2002-5-2953,2597010010,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,96.8,,,,,,,,Reasentamiento Terminado,4.536401,-74.116139,"https://www.google.com/maps?q=4.536401,-74.116139"
1997-5-1502,2597005009,Lote sin chips en DBF,NO REGISTRA,,,,,CASO11_SIN_CORRESPONDENCIA,CASO11_SIN_CORRESPONDENCIA,,,,,,,,,Adquisicion predial por IDIGER,4.536435,-74.113981,"https://www.google.com/maps?q=4.536435,-74.113981"
2015-Q01-04249,2597010022,Univoco,AAA0145TPXR,AAA0145TPXR,AAA0145TPXR,,AAA0145TPXR,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40073354,DG 61 SUR 3B 09,148100.0,47500.0,14083200.0,Adquisicion predial por IDIGER,4.536527,-74.115472,"https://www.google.com/maps?q=4.536527,-74.115472"
2002-5-2951,2597010002,Univoco,AAA0155PYDM,AAA0155PYDM,AAA0155PYDM,,AAA0155PYDM,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.536377,-74.115552,"https://www.google.com/maps?q=4.536377,-74.115552"
2002-5-2954,2597005011,Lote sin chips en DBF,AAA0145TFSK,AAA0145TFSK,AAA0145TFSK,,AAA0145TFSK,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.536456,-74.113879,"https://www.google.com/maps?q=4.536456,-74.113879"
1997-5-1021,2597010006,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.0,,,,,,,,Adquisicion predial por IDIGER,4.536356,-74.11635,"https://www.google.com/maps?q=4.536356,-74.11635"
2015-Q01-04237,2597008015,Univoco,AAA0145TLZM,AAA0145TLZM,AAA0145TLZM,,AAA0145TLZM,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40073548,DG 62 SUR 3 72,148100.0,561117.44,51063655.68,En Proceso,4.536455,-74.115022,"https://www.google.com/maps?q=4.536455,-74.115022"
2015-Q01-04242,2597008020,Univoco,AAA0145TMEP,AAA0145TMEP,AAA0145TMEP,,AAA0145TMEP,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40073553,TV 3B 61 18 SUR,148100.0,528449.82,57237435.575,En Proceso,4.53645,-74.115258,"https://www.google.com/maps?q=4.53645,-74.115258"
2002-5-2943,2597010008,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,96.8,,,,,,,,En Proceso,4.536383,-74.116246,"https://www.google.com/maps?q=4.536383,-74.116246"
2002-5-2957,2597010001,Multiple_chip_por_areas,AAA0145TOZE,AAA0145TOZE,AAA0145TOZE,,AAA0145TOZE,CASO2_EXACTO_GEO_OK,,100.0,Sí,CODIGO_TRA contiene MJ; Area terreno cero; Propietario poseedor,050S00000000,TV 3B 61 19 SUR MJ,148100.0,47500.0,1408850.0,Reasentamiento Terminado,4.536404,-74.115453,"https://www.google.com/maps?q=4.536404,-74.115453"
2015-Q01-04248,2597010021,Univoco,AAA0145TPWF,AAA0145TPWF,AAA0145TPWF,,AAA0145TPWF,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40073357,DG 61 SUR 3B 19,148100.0,607084.4,171922868.571,En Proceso,4.536489,-74.115548,"https://www.google.com/maps?q=4.536489,-74.115548"
2015-Q01-04259,2597008007,Univoco,AAA0145TLPP,AAA0145TLPP,AAA0145TLPP,,AAA0145TLPP,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40073540,DG 62 SUR 3 36,148100.0,708547.04,43859212.064,En Proceso,4.53652,-74.114589,"https://www.google.com/maps?q=4.53652,-74.114589"
2015-Q01-04257,2597008005,Univoco,AAA0145TLNN,AAA0145TLNN,AAA0145TLNN,,AAA0145TLNN,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40073538,DG 62 SUR 3 28,148100.0,498881.38,47359037.016,En Proceso,4.536538,-74.114481,"https://www.google.com/maps?q=4.536538,-74.114481"
2012-5-14512,2597010004,Lote sin chips en DBF,NO REGISTRA,,,,,CASO11_SIN_CORRESPONDENCIA,CASO11_SIN_CORRESPONDENCIA,,,,,,,,,En Proceso,4.536338,-74.116457,"https://www.google.com/maps?q=4.536338,-74.116457"
2015-Q01-04240,2597008018,Univoco,AAA0145TMCN,AAA0145TMCN,AAA0145TMCN,,AAA0145TMCN,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40073551,DG 62 SUR 3 86,148100.0,500121.92,83341716.31,En Proceso,4.536436,-74.11517,"https://www.google.com/maps?q=4.536436,-74.11517"
2013-Q01-00738,2597005015,Multiple_chip_por_areas,AAA0195XJNX,AAA0195XJNX,AAA0195XJNX,,AAA0195XJNX,CASO6_EXACTO_GEO_PARCIAL,,97.5,Sí,CODIGO_TRA contiene MJ; Area terreno cero; Propietario poseedor,050S00000000,DG 62 SUR 2C 49 MJ 1,157544.64,828145.32,120147323.026,En Proceso,4.536497,-74.113667,"https://www.google.com/maps?q=4.536497,-74.113667"
2015-Q01-04233,2597005003,Univoco,AAA0145TFJH,AAA0145TFJH,AAA0145TFJH,,AAA0145TFJH,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40073683,DG 63 SUR 2C 20,148100.0,466262.96,44224807.861,En Proceso,4.536443,-74.11338,"https://www.google.com/maps?q=4.536443,-74.11338"
2012-5-14516,2597005013,Multiple_chip_por_areas,AAA0145TFUZ,AAA0145TFUZ,AAA0145TFUZ,,AAA0145TFUZ,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40073670,DG 62 SUR 2C 61,148100.0,0.0,10840920.0,En Proceso,4.536477,-74.113773,"https://www.google.com/maps?q=4.536477,-74.113773"
2011-5-13298,2602001032,Univoco,AAA0156KUBR,AAA0156KUBR,AAA0156KUBR,,AAA0156KUBR,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40043858,CL 67 SUR 4A 06 IN 4,13400.0,0.0,22101960.0,Reasentamiento Terminado,4.530219,-74.108076,"https://www.google.com/maps?q=4.530219,-74.108076"
2005-18-6287,2601005016,Univoco,AAA0172EKTO,AAA0172EKTO,AAA0172EKTO,,AAA0172EKTO,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 56 SUR 3G 31 ESTE,84100.0,0.0,4541400.0,Reasentamiento Terminado,4.541282,-74.102186,"https://www.google.com/maps?q=4.541282,-74.102186"
2005-18-7198,2601098001,Multiple_no_identificable,AAA0172EZHK,AAA0172EZHK,AAA0172EZHK,,AAA0172EZHK,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.541403,-74.101681,"https://www.google.com/maps?q=4.541403,-74.101681"
2005-18-6681,2601047001,Univoco,AAA0172FAWW,AAA0172FAWW,AAA0172FAWW,,AAA0172FAWW,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 56 SUR 3G 06 ESTE,84100.0,0.0,3027600.0,Cierre Administrativo Sin Reasentamiento,4.541474,-74.1022,"https://www.google.com/maps?q=4.541474,-74.1022"
2005-18-6234,2601026013,Lote sin chips en DBF,AAA0181LHBR,AAA0181LHBR,AAA0181LHBR,,AAA0181LHBR,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Cierre Administrativo Sin Reasentamiento,4.543105,-74.102782,"https://www.google.com/maps?q=4.543105,-74.102782"
2005-18-6043,2601030015,Univoco,AAA0172EUOE,AAA0172EUOE,AAA0172EUOE,,AAA0172EUOE,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 48P BIS A SUR 3A 21 ESTE,148100.0,0.0,17949720.0,Reasentamiento Terminado,4.542663,-74.102546,"https://www.google.com/maps?q=4.542663,-74.102546"
2005-18-6044,2601030011,Lote sin chips en DBF,AAA0172EUKL,AAA0172EUKL,AAA0172EUKL,,AAA0172EUKL,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.542702,-74.102703,"https://www.google.com/maps?q=4.542702,-74.102703"
2005-18-6051,2601098011,Univoco,AAA0172EXJZ,AAA0172EXJZ,AAA0172EXJZ,,AAA0172EXJZ,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.542362,-74.102067,"https://www.google.com/maps?q=4.542362,-74.102067"
2005-18-5951,2601098011,Univoco,AAA0172ETDE,AAA0172ETDE,AAA0172ETDE,,AAA0172ETDE,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.543103,-74.102536,"https://www.google.com/maps?q=4.543103,-74.102536"
